,O4,C3,C2,C10,C11,C12,C13,C15,C16,C17,C18,C20,C21,C22,C23,C24,C26,C27,C28,C29,C31,C32,C33,C41,C39,O40,charge
0,13.130579263555811,12.435455061684905,10.980228289643973,10.300221579305324,8.909987717563995,7.8704070570347255,6.483394102800296,5.656818216106135,4.278521144687879,3.916726490036357,2.8539812527816766,3.5022876476312406,3.5489095987485917,4.807107117177694,5.447185673879418,6.793164777605203,7.520335482843527,8.869800104845558,9.704184040953606,11.063397601669632,11.838788032335358,13.181990282976715,14.100863153548136,14.11250725105909,15.252007116337781,15.417373504066223,0.0
1,13.232017485355637,12.58792318417253,11.102678250669156,10.492448047064755,9.067816330511148,8.055059364565293,6.630253674260757,5.863532643475356,4.461443001491991,4.186963094031838,3.108486906498178,3.818530252661558,3.809246594311206,5.092113244959729,5.668924720824527,7.033773643829224,7.703160405009982,9.066348257039174,9.854399906571022,11.226070629058482,11.957464140871252,13.314900577225247,14.203627311871118,14.085826259014956,15.207829539610431,15.267618455055773,0.0
2,12.483686855192385,11.980908565420583,10.518049180685004,10.115171251739334,8.764480682256359,7.627741842416273,6.306706503385732,5.3364427981393625,3.984571192801364,3.3892072067315238,2.2984110893102088,2.777162319857854,2.940873838534907,4.167889561137546,4.959919972651194,6.282877222229032,7.145640931476139,8.483519245386281,9.425450017600873,10.776672244331865,11.648921338073569,13.000860972548507,14.004510456148372,13.950891166471783,15.166506890894603,15.280413230597059,0.0
3,13.032213639233559,12.317932091332127,10.840103149510613,10.132862294980667,8.701426624929827,7.73425837952463,6.299226637428477,5.6096101522242,4.237304366750046,4.112868427107899,3.1723584984742383,4.0329658467395735,4.162573847530543,5.474853370469564,6.106833237451175,7.475168117997821,8.16668804849683,9.529324208022935,10.324079695641368,11.693784866239957,12.425186984355951,13.777221748828572,14.659142535542841,14.584187705058756,15.692818126854855,15.782479068675563,0.0
4,12.736943887384264,12.253291504514468,10.81097073942453,10.430117498779243,9.113159318185666,7.908281553842573,6.624395459670362,5.521444696172928,4.150301172940251,3.266140993187234,1.9078560089975334,1.9509317538931934,1.8836394363663693,3.160399157976159,4.000341261832355,5.346677502011247,6.26806160790566,7.613742644880653,8.607207525180412,9.959167159527745,10.880683092001508,12.230796041302021,13.274560536588737,13.301272005256967,14.550905900216566,14.736749637090197,0.0
5,10.749273032407228,10.050245372278932,8.564587541875683,7.909757779855863,6.481986917393839,5.493868326958126,4.056260155958797,3.4293866220147557,2.1519204140302133,2.5775023736613543,2.4888632957967225,3.8321952434231616,4.679071869760621,6.032081487361997,7.0613304442817775,8.410702771724107,9.38098370625022,10.732676807163811,11.72260278348996,13.081805312152047,13.973834707731365,15.327323147214877,16.328703677699462,16.329740678014744,17.521137635635213,17.656966963325832,0.0
6,10.707660514555457,9.986111307944379,8.510980962816612,7.823350103925296,6.40637806550092,5.4024623999807355,3.9741101180316933,3.3111292098003813,2.023798826456891,2.434470122335685,2.388322611677955,3.73440859853005,4.614357912878436,5.958133779024149,7.007131139894987,8.3490362100893,9.335573921211962,10.68214531641614,11.684789903870438,13.0396942338658,13.943938552997475,15.292884788468136,16.302600652327175,16.34071659217114,17.53698429648912,17.7030577540663,0.0
7,11.624719129252682,10.887326695806989,9.403883102658959,8.678820023101053,7.234183088363153,6.316407570033597,4.868208753828789,4.325337803277798,3.0557984664870874,3.3577634983469298,2.942271909305302,4.174683509597534,4.770956069434848,6.141659310819046,7.022819777187287,8.39503593047123,9.249762335664652,10.614217762466252,11.516559580882817,12.885459951894388,13.699580572489097,15.055489938712075,15.995439567632877,15.948415541528108,17.093025345991318,17.1926031379279,0.0
8,12.194210283305136,11.46858344766463,9.982987825486028,9.268265042958179,7.8217908974645045,6.904776594700739,5.456710926683964,4.888257921536287,3.5834882888288626,3.744086375238282,3.118027358671089,4.235882522423849,4.6564627935463605,6.01773392858915,6.7987914138145165,8.175587684621163,8.958491420425025,10.325635762763019,11.176849104370675,12.548597318877103,13.320035381866232,14.676737495646602,15.585392720290413,15.502386882285725,16.625804482803805,16.699700063491367,0.0
9,12.543447167742436,11.804293717941514,10.326214619319392,9.588196711145835,8.149498023281376,7.218769050928134,5.777416597935549,5.166645712930174,3.838733184688557,3.8923865037230674,3.148329473636303,4.176413670421514,4.494196073587089,5.838254611511861,6.56492851981645,7.93777896270331,8.685636887150013,10.049927355508366,10.878366941209775,12.248116368920089,13.002782212077907,14.355480037064758,15.251447274941137,15.18623978669948,16.3006129784823,16.392235657318718,0.0
10,10.58585637895428,10.042889918174458,8.572982247371904,8.151714635088467,6.8060195601910625,5.667638512157837,4.35583843539223,3.418332128657024,2.1314580696311745,1.952447275408512,1.7749482786514545,2.9442752994208736,3.888815065780643,5.1549049579667665,6.269908014735746,7.566125300624429,8.622799292203478,9.94330294652754,11.007605549402074,12.344859252890906,13.311430241606859,14.65609860284041,15.722289518359128,15.749147714423474,16.99709779747939,17.1587624034509,0.0
11,13.148949877353461,12.439871284653886,10.972396302552127,10.271814674701737,8.858377345788425,7.857336105254114,6.442303337447576,5.686693696015826,4.30583287368118,4.063871686767296,3.0497316927121405,3.8036373152818173,3.872226566403204,5.157089828042421,5.776426771523614,7.134555146257021,7.830742026718454,9.1874768414854,9.992399424529188,11.357584784524807,12.102796246599617,13.450506261634576,14.34462786795772,14.309428781464264,15.428901455232895,15.554086974657361,0.0
12,12.825523359373763,12.133677333897486,10.692492896112602,10.021208315261601,8.654889356677522,7.592389219977302,6.237025070726829,5.37094290577835,4.0215984581310735,3.615689409343636,2.6158544830199855,3.2626332248706302,3.429160404690889,4.675280344502603,5.403503271995605,6.733425808214871,7.52900726654204,8.867648154769123,9.752571142531322,11.102688863066877,11.922649533883686,13.259722582378771,14.211740706640336,14.274922942245553,15.437328896958167,15.642545081588725,0.0
13,13.208045085596005,12.547566561441151,11.100156010597397,10.4684955354007,9.099229216564805,8.01179493177865,6.650262160031382,5.7375767918715415,4.349329256705234,3.825541097117529,2.652516888927401,3.126099233268754,3.077327509589031,4.311126353900218,4.9513073404937495,6.2933068186700005,7.04307546346176,8.390696976189883,9.251056563063342,10.608200771750445,11.411590696582829,12.754046354016745,13.697953249475965,13.738965600508411,14.901323098830792,15.094309068146735,0.0
14,12.891416241821906,12.227991776257063,10.739472517525797,10.105956413902137,8.671433319651243,7.696839493776111,6.263021197563538,5.571588819695661,4.201809095035867,4.0801389876769285,3.1527635187248553,4.021231496736117,4.170180019419083,5.483731569307682,6.129707438125653,7.498285597279007,8.201293010482798,9.565249532223788,10.368845026139763,11.740359743217716,12.478960200251588,13.836667476692659,14.727048622114307,14.60284864208256,15.721202962514173,15.77001037031856,0.0
15,13.218009184375282,12.539153236767426,11.055784401845534,10.396767263407565,8.966003920780818,7.975968796652756,6.54205585751672,5.812094211728069,4.416803145480782,4.207429130542069,3.1729847119258863,3.9452679190722955,3.975593626733378,5.272295006646258,5.857098613180546,7.225363537033033,7.891367605292547,9.255502905275767,10.036639450314334,11.40849246820814,12.131293306543885,13.486645155305728,14.365706665927009,14.262374489878086,15.373473825562806,15.443204983261186,0.0
