0,1,2
2.3063247545060874,3.6657492448431004,2.979821437710844
3.131506444749812,3.1162665344104803,1.45118427016329
1.428215544724421,3.685185267333482,1.4996220229589727
0.36972691001920865,2.2609765988727206,1.4666046855134214
2.387921911323669,3.824521788490644,1.9774611152796413
1.0397045196273575,1.6646661302267742,0.8402666296371852
1.7486230333156352,2.616237360543257,3.8429921322519953
1.6970709090715406,2.7897710275021925,3.784285823973282
1.6606626609469508,2.962967814000117,3.7043455852131064
2.27762774170884,2.5748900963903445,3.8169864341438347
2.1778279665859834,3.608940320751705,3.125874761982533
2.0537630361727857,3.5413315785566106,3.246168509164492
1.7967665239053188,3.3850121704294676,3.423697334734545
1.7302497075204972,3.2554965599280568,3.5290063761930104
2.1546322878854736,3.724072586098131,2.93103465003116
1.9973729988134736,3.760208428787027,2.8915310246465795
1.8542702868763798,3.7964579205150715,2.809274473355911
1.6930471400796996,3.7978412374314416,2.770275755314388
1.5977150403177924,3.8268590263679183,2.6281702224569785
2.331266861366249,3.7443390175352964,2.7938644565345303
2.357412913768569,3.796854766855068,2.6073706592319272
2.3773911461621715,3.8314655883284723,2.391426163292899
2.376737810182083,3.842350540599558,2.153600594001704
0.7008210535961314,1.5904877979206424,3.229345695886447
0.462939287935048,1.5833253090683224,2.850095843019571
2.840793566977248,1.7125180286234318,3.5269318669762315
3.3850117780156133,1.5398102502707398,2.6928933661866776
3.2249490388074777,3.0978134453800843,1.6039480780369717
3.0272335554808842,3.284987209567526,1.5130851806137757
2.8775046539106395,3.3953635524959553,1.467342341840518
2.8358512824750495,3.5049764549197695,1.6132559596604854
2.6992866827464472,3.6245675637531107,1.6936426878398676
2.5467820340506098,3.725467834116886,1.7752766098985253
3.305048343249506,2.940186032243415,1.5738806691349325
3.395118960410195,2.7449727461475675,1.5850726382577516
3.4628700443088647,2.560298875324396,1.6215166148030336
2.989141969246711,3.2102748382274724,1.3566449928717694
2.855453851209921,3.2434714461915988,1.2426723554007677
3.11141591238958,3.0043435698291963,1.305502330413846
3.037957176931871,2.9155176105048985,1.1485033107980231
3.0894421888485386,2.731963298281007,1.0993880100444413
3.084546756996459,2.5616708763969833,1.0288148828325965
1.4004327678042365,3.7484121474996868,1.6778248583674773
1.3738344276573333,3.7872548673748048,1.8478258156988505
1.3666503147552258,3.8153679273852066,2.036645940166112
1.498351473872159,3.8611961928465313,2.165244629186725
1.4090462255420895,3.832914965009549,2.315624809100848
1.5832700544009768,3.752144159395007,1.558425568419854
1.7329383422980058,3.7981616998414767,1.6162238859892812
1.885628443830403,3.826204057293058,1.6713561845867375
2.0571821812862727,3.83486818546817,1.7227095182476195
2.222459645694581,3.8327701132187197,1.8047961073641958
1.257711537195449,3.645689645042381,1.556209032857781
1.1047164245211585,3.5669562156001033,1.5569873843370565
0.9617784572005449,3.5097399190842293,1.6372149591746883
0.820040413978139,3.414841245200929,1.6828766606251144
1.3320169052996238,3.5832476802246624,1.3751379446655763
0.29832665707605965,2.252134323316225,1.6392517920011018
0.25204537465598986,2.1990389076186934,1.7935538161521034
0.22009486021738978,2.2170911130321267,1.9579961559685173
0.3555254542327686,2.4305376672393373,1.5305746656073742
0.3642114815272286,2.597581040902039,1.5889312166993121
0.3826559932478457,2.7453533524252998,1.6582771064445385
0.34220718774284165,2.0834635882335304,1.5373585598399693
0.3487596221819418,1.9037790486020185,1.5823012611867866
0.37160876535448795,1.7298215978160658,1.638708782516817
0.40945156492063295,1.5643073615925511,1.7070989422626566
0.4486150251150389,2.362039057116072,1.332091818284382
0.527492440744878,2.5429918254097723,1.2571749271832513
0.6324205489635748,2.609569633446063,1.142663835269865
0.43330350744512036,2.1408266588923857,1.3475668557654192
0.5133996798309459,1.9964439016866224,1.2435276517154548
0.6225760762926447,1.8987295316645367,1.1252422706090286
0.747833766904076,1.7920032050011998,1.0242620221644985
0.8769451925340084,1.6768332622094593,0.9532437826759059
1.1363679987571587,1.4027791040952038,0.9147392399777929
3.236594898396666,1.380895381028806,1.5489031216850369
3.3125105023587538,1.54551981147267,1.5205142374612177
3.4021427523460543,1.6870452356744776,1.5925180075344527
3.474066924221189,1.8407246411005729,1.665834912375651
3.5296766589327113,1.9877139762924243,1.7590494884462933
3.155613821157215,1.4157439659785631,1.3692125547053653
3.13073691688366,1.5403224880452906,1.2332749954955247
3.1196697089067,1.684123333365625,1.1352155369438826
3.067147725492096,1.8033517874100133,1.0294309168242284
3.0175600872976505,2.131947872892084,0.918243886997844
2.7487346001891995,1.8404818026163765,3.6268423857333087
1.12400086178582,1.8204859037474341,3.6592922365173495
1.4972208917467535,3.8372177570414645,2.4801600258397247
1.6335361868411817,3.878956829015479,2.3818584187133487
1.698738742816527,3.8979136423146725,2.222815357256488
1.8897522818609322,3.9102024933630046,2.219762464782119
2.0570814806471276,3.900388745233588,2.099023592051128
2.6617556961012827,3.7271348662586936,2.0831173357846344
2.3896876042287576,3.7914737231342004,1.8080600087643817
2.390929056855163,3.732774577534796,1.6213689858007196
2.3580432321987237,3.6653009990821284,1.4470435910643302
0.2520701343512217,1.8189701350879248,2.307541030917851
0.29905982855937796,1.6468689157980376,2.2164348455983522
0.3616217945975386,1.5000142275586805,2.0994854590685956
0.5871870015268155,3.088849636978163,1.5770440049404377
0.6335171404275795,3.023702194434539,1.4137049757154811
0.7259428873639533,2.925741621468213,1.202817203318126
0.9702515512991086,1.5069211315134527,0.9643022788597726
