,O4,C3,C2,C10,C11,C12,C13,C15,C16,C17,C18,C20,C21,C22,C23,C24,C26,C27,C28,C29,C31,C32,C33,C41,C39,O40,charge
0,13.12943846257118,12.436090736420654,10.981746757172399,10.30431096094033,8.915940495256866,7.873006103240176,6.488281693258881,5.655615222803237,4.277375451182632,3.904935511914719,2.8372045769797545,3.475612896638886,3.5195832563726146,4.7756981443561655,5.417482177915299,6.762619371683219,7.4924340754390375,8.841405797901409,9.678307721867647,11.037105058356675,11.815053921993652,13.15798029403669,14.078986709894751,14.093950978842122,15.235222064160425,15.403469262817891,0.0
1,13.168155197508812,12.522704007261042,11.036572380919326,10.425176574217282,8.998866610345216,7.992492335146777,6.566409479132525,5.812508876004084,4.41617429529079,4.167803314765523,3.1160664335733705,3.8549955136072547,3.875739936993798,5.163799568788618,5.7536752101827515,7.118739655241231,7.794453005766258,9.157507296457805,9.948480069391808,11.319974011292079,12.052751396716333,13.410303841538573,14.299487648583879,14.178461017625347,15.300030089754047,15.356111669284966,0.0
2,12.444295807071972,11.943617537642993,10.481337012357104,10.082018830026849,8.733075654260846,7.594624900900273,6.27625657296829,5.30344453057103,3.9546319301870874,3.3572136509040984,2.275529514383616,2.759242096621717,2.941002854079833,4.1675695560720705,4.969734635941635,6.291064054033936,7.160657096640792,8.497480909694008,9.444079798679041,10.79448376394437,11.670640011516372,13.022193344853221,14.028729327410868,13.977491942579668,15.195079837032596,15.31062512722371,0.0
3,10.503463576252964,9.826910816384665,8.377982237464407,7.763422746638403,6.41159485827876,5.292376666162984,3.9521241121737023,3.035000303650274,1.702403178057791,1.7280877769043061,1.7745403353203821,3.0650231948189837,4.083808533560501,5.3648498913269265,6.504058260752864,7.803323903258206,8.87017829909193,10.190430067748121,11.258662113216063,12.593804651149174,13.562085133106965,14.89807832935045,15.958967047970813,16.078179528254225,17.314090332613706,17.547872163094137,0.0
4,12.992628129385002,12.275402365153012,10.797604884277844,10.086559575945351,8.65436607440926,7.691094522885263,6.255372395446118,5.573509861779381,4.2050902928172,4.096980706666945,3.1735518803199447,4.050294596185872,4.19707751714704,5.512517445402947,6.152681782228293,7.521442064127394,8.217445545549266,9.580185990001652,10.37737605266947,11.74704349136353,12.47993943751117,13.831941869906201,14.714578956234122,14.640425628080369,15.749062600525534,15.838796457531808,0.0
5,12.689922331506152,12.20925479082132,10.769693126842919,10.39370814461978,9.082018047661768,7.870586277443572,6.593698571396294,5.478483175224358,4.111542553849626,3.2029949606320236,1.8357420925984091,1.8477701035860739,1.8038148532101632,3.091182155616625,3.9580031568983802,5.303344548747715,6.241862068790714,7.585988802503117,8.591107474810089,9.941442424448208,10.872787667991565,12.221781175450397,13.272768189987813,13.31019744411244,14.564841860404977,14.759104504194545,0.0
6,10.79609491071068,10.096794927000412,8.61052862239423,7.954467995999438,6.524963354649258,5.5427528442668175,4.104276046499759,3.486894685554092,2.2135674947790487,2.633134550173764,2.52247263444427,3.8598379410366137,4.691289439267153,6.046223712563083,7.066554252927307,8.417822717565421,9.381061752735063,10.733896199692605,11.718434871831784,13.07852968789913,13.965663537288833,15.319689760195864,16.317307799369733,16.312725766533134,17.501367874871256,17.632731883669233,0.0
7,10.758348329036338,10.033207476402689,8.55779025624568,7.863873417711004,6.444454624070822,5.448519947315467,4.018055132895245,3.368866507148784,2.087456470736028,2.497679304249176,2.4290678646163752,3.770516890619967,4.634165701513323,5.980743708035167,7.020128945637887,8.364434286945217,9.3431769098675,10.691149867615561,11.687733070635263,13.0436786088466,13.942348745154423,15.291754424931476,16.297021969629693,16.330847707901825,17.52367236364641,17.686331662610797,0.0
8,10.492423234548607,9.842199187740736,8.356753096522713,7.779957183215604,6.374043236564179,5.328191689938172,3.9189690942233364,3.185118285678896,1.878062094893659,2.221546930813943,2.2220549051505114,3.56251445536492,4.490213326775566,5.818893657313022,6.899581383102682,8.231267460928725,9.246002127282495,10.587514035907228,11.613207996992744,12.965197051510742,13.891039294332272,15.2421794621233,16.27180316849776,16.286328843378975,17.50103087217536,17.648220128950072,0.0
9,11.8268746994759,11.08218286924133,9.601094117744786,8.86282301272817,7.41893964977754,6.504486801850941,5.057599319640067,4.508876745136304,3.230433666103772,3.486088251002997,3.0017061777653335,4.198245025639283,4.739108239833081,6.107130814265394,6.956540147439908,8.330066525039127,9.161609350791512,10.526535172096482,11.412119898278847,12.781424798556644,13.581494262555463,14.936489947778732,15.865465956156893,15.816602294154828,16.9529714514898,17.052201836087523,0.0
10,11.608327923064232,10.87359075878006,9.389427758156737,8.668490315141113,7.223594210287091,6.305246988557151,4.85688522431443,4.314214320980706,3.045054035811313,3.3498139021879174,2.9385465004531337,4.173148799874315,4.772845458870322,6.143741862757294,7.026921123027487,8.399111522501906,9.25535931188844,10.619869001488858,11.523337326595597,12.892312116592171,13.707371734233769,15.063562899367149,16.00436062511219,15.955537453360508,17.100913045952026,17.198943691815927,0.0
