,O4,C3,C2,C10,C11,C12,C13,C15,C16,C17,C18,C20,C21,C22,C23,C24,C26,C27,C28,C29,C31,C32,C33,C41,C39,O40,charge
1258,2.311938803547189,2.8180985877279086,2.663252298281617,3.9580126044084643,4.648797934219892,4.595256341857783,5.823960649676062,6.135281359371423,7.4602632701106755,7.992927218818381,9.390058582522995,9.967374213237955,11.360381923701167,12.012134553606936,13.42665473343844,14.275875709945483,15.68010452936752,16.710901023843316,18.07559292165319,19.205004784467356,20.485154471219317,21.700677170166266,23.01172635064053,23.336130101017126,24.74039029997774,25.102683801948636,0.0
1259,2.0513252835202933,2.579593623819461,2.5220994415327667,3.84306758084325,4.608820385252586,4.625979943223745,5.891007210169194,6.249398038571769,7.592078740891724,8.153180903919266,9.558057903471703,10.153527862145905,11.551660490528244,12.214918369411945,13.631682471345405,14.488114640378907,15.892129402920183,16.927509824626494,18.29139098188405,19.423990898452605,20.70252020988691,21.919979465130695,23.22934510043676,23.554453464091818,24.9570170653451,25.31917472784062,0.0
1260,3.309479577523965,3.641604521471438,3.0863482121035517,4.214364536729386,4.571816838137378,4.2657964201395755,5.317495414476588,5.481575649614341,6.727798893729263,7.192539349721736,8.555262829628528,9.105641896689537,10.480390284600524,11.126935474433763,12.530758127542022,13.383367449521042,14.777856850667982,15.813359047628799,17.169267695381784,18.30340043905157,19.574110252782063,20.793941065578128,22.098345735581077,22.39801180665637,23.79959414602014,24.14502276636074,0.0
1261,3.468215465207603,3.7617054942789867,3.137909334352191,4.227406808769391,4.521679345468567,4.187466094689834,5.201942091869824,5.357833786162175,6.588585432391885,7.057103072801971,8.41222463756225,8.97153949986709,10.342966669532897,10.99968769502512,12.400426556437008,13.261761193587079,14.651207673553266,15.693077029034855,17.043970429228136,18.18303619037871,19.447797518076385,20.67124486346883,21.9709776011868,22.25948490016306,23.658088340466737,23.994969266436975,0.0
1262,3.51608969508285,3.801994378429173,3.1620975100340254,4.241880975165142,4.515764915339767,4.216591934887203,5.209874836686817,5.400978675864424,6.61906151375489,7.114818916332543,8.459464430729426,9.041687501759215,10.407696814672102,11.08261265536533,12.477523397903958,13.351740011790403,14.73270764438415,15.78310731525075,17.126044990331614,18.271438756216877,19.527241612134723,20.755397763389723,22.04814651442443,22.318401026949903,23.712073423024535,24.033922654355784,0.0
1263,3.668466220110141,3.893896791488576,3.179239509312658,4.203397279348774,4.410093062240277,4.120170265631393,5.07243246263782,5.294204876717256,6.495429848567281,7.024401936963691,8.357867881213988,8.972097209764508,10.33341684519523,11.035975626876738,12.424825767434061,13.319948273655596,14.689857845297379,15.754663517390656,17.086595567438952,18.242787106434395,19.485555147997914,20.72133340896655,22.003584481338144,22.252166778672144,23.638484645274957,23.94295053625423,0.0
1264,3.1070816026803154,3.4961078145177864,3.032082158220951,4.21014411329376,4.642382844664817,4.400399447663358,5.488256248973076,5.688184223521252,6.947299101127109,7.426327166001078,8.79272940338442,9.347316948225204,10.723261694307476,11.368905867029975,12.773160807613237,13.623031525042684,15.018688304892772,16.051569479780333,17.408933939356462,18.54082945815945,19.813549301659965,21.03182034430759,22.337872946485817,22.639772341479567,24.04212189935404,24.388508599382945,0.0
1265,3.2988715441468854,3.648530868660548,3.106876450562986,4.245903187378697,4.606532914518508,4.345977816486361,5.388128958740496,5.588419289401414,6.826021369914648,7.314659513144447,8.668772739788947,9.237270372185552,10.607192329633198,11.267039773826474,12.665854021307716,13.527275413400968,14.915156980145131,15.956252118678066,17.306176079546287,18.44439980779849,19.70858602360359,20.93161757624352,22.23105979584091,22.515469243357312,23.913503093304044,24.24613559891214,0.0
1266,3.4616785706985977,3.757888336170519,3.143845174014924,4.2349683636078534,4.530266137108013,4.289799666431571,5.287642717419466,5.524135873578719,6.740849920392679,7.2650828886688075,8.604691840910432,9.206972968050444,10.570160674523287,11.258996653999429,12.650145388824326,13.533314948838187,14.90860415680219,15.964611371830491,17.302259461887864,18.451682087601505,19.70157177220623,20.932691570722618,22.220767461605348,22.479077097876928,23.869171683917138,24.180713968672304,0.0
1267,3.6719093097068685,3.872147777472401,3.1487043029116544,4.1546886242592445,4.3572258776151145,4.1242687685700465,5.070225662375365,5.346017757592097,6.543104242742098,7.111096028210444,8.437935497232592,9.082519742986184,10.440830463728712,11.166357882759792,12.550460633453312,13.461576699226107,14.822919092739546,15.89828507497148,17.221816266173466,18.385754668879766,19.618698527087716,20.85990665184298,22.13417043754022,22.366416448086472,23.746747489570488,24.037462343769363,0.0
1268,3.47588319948991,3.7487003759896775,3.123402353382315,4.197887162009269,4.485994636323875,4.291049555158439,5.2806459548338935,5.560875249125252,6.772914705251529,7.329739844201549,8.66334058323118,9.291672321926518,10.652204564081073,11.361144770253167,12.74817548944491,13.645536812191065,15.01330715270227,16.078762848562736,17.409005065902193,18.565392590072047,19.80658166536631,21.042620759290724,22.323646777199265,22.567083149796236,23.951950668890568,24.251045819466057,0.0
1269,2.807896826178927,2.432961191710726,1.7235780612175131,2.531152471579026,3.1987176572114593,3.175194145364461,4.534670190846298,4.983867714651876,6.395307264418194,7.064501554642041,8.505223442367662,9.20059972602004,10.625336894226871,11.37686992748857,12.802936766407118,13.730276958488888,15.119704561861115,16.2057890549814,17.548789617047177,18.718976573082916,19.96706782108404,21.20600040123509,22.486156270739123,22.82598081896055,24.205586973880422,24.58208167043426,0.0
1270,2.391156437892012,2.2512432313574746,1.8545728431972341,2.8910493673397277,3.6743975282512173,3.6916334773972412,5.045366292815928,5.463547857974253,6.864825596899376,7.492028294778332,8.929527804810919,9.58390500415777,11.00484599386724,11.719394330532223,13.146827679607199,14.044633571576437,15.444320044965849,16.50943553428476,17.86426738498655,19.018773605855912,20.28227399593566,21.511335203255477,22.804983425488203,23.154869852458226,24.54434667467971,24.927899774531404,0.0
1271,1.998104386279907,1.9481590170705003,1.77002292763677,2.927009500855006,3.8261416006650046,3.9481749591475275,5.323978756189729,5.789158268957009,7.195170440814808,7.841792768289269,9.279269648890734,9.942064454167589,11.363052237505629,12.079807818639562,13.507020200704247,14.404188325204691,15.804250705361447,16.868247494075906,18.223874565767737,19.377377207255744,20.64202735642541,21.87085880547656,23.16573538212124,23.510937363738126,24.901061571408885,25.279674701141438,0.0
1272,2.2104105075933265,2.4481955089742384,2.255886127273166,3.4618157995215553,4.227927654755906,4.19521005888613,5.500044018155515,5.84259445219872,7.213810688051153,7.774463902075289,9.198722472645867,9.797068473803877,11.207501009235358,11.875744622159402,13.300763129724215,14.163073745825548,15.571638982253493,16.611893796252456,17.978106137124236,19.11426093565733,20.393598756124597,21.611660321532355,22.919971781599973,23.271235722519698,24.672263357760794,25.0565469838161,0.0
1273,3.526417365283998,3.002139459551444,1.87683714270786,2.304723244923637,2.5728410271232653,2.3327666077869766,3.66269885792827,4.118317641773632,5.537144375110459,6.256897054441414,7.6984094178456575,8.449820151078685,9.877161817343358,10.68185718089329,12.103698487406243,13.074232848802426,14.446832019968518,15.563728189299946,16.888121637789492,18.08151124865649,19.30602830144055,20.560466393955487,21.821040041873268,22.132933477173776,23.499398029176415,23.855689915870972,0.0
1274,3.676657179742478,3.0981430458827988,1.8677726364705403,2.172536279929852,2.3231431379580423,2.060224817975871,3.4039273477916403,3.9072352182359222,5.332683351056197,6.093244881809474,7.53345694966752,8.31826896711813,9.745697029807982,10.577389507212926,11.996148380099635,12.986714845067334,14.350803659066623,15.481427743881667,16.796903080452907,18.000473221201144,19.214027595634057,20.4753747837742,21.72691207741383,22.023869929294094,23.383968566142595,23.728557883776535,0.0
1275,3.708425567260982,3.061195144461089,1.7549313281866366,1.9479896841838271,2.0645050580552646,1.8821484227076466,3.2654611623504946,3.854543537272995,5.285777398603508,6.098046501107383,7.5346466563005166,8.35660853577888,9.782908469107912,10.6420913046428,12.056948517442866,13.066778666027972,14.422061323500257,15.565539178367017,16.872062690130672,18.085062467903853,19.287811047789376,20.555472756516107,21.797957105634847,22.08108066927677,23.434346829874627,23.767497166828587,0.0
1276,3.2854291024341777,2.790401969638406,1.7867217656518226,2.334719350638446,2.765057513450789,2.6192691311856886,3.9637593844642747,4.4206918760731035,5.8372663298804826,6.540241712212475,7.981730921920573,8.714140761014034,10.140829694312574,10.927434611821857,12.350915526791388,13.306774482711264,14.68523784991278,15.791677461880514,17.12246589930368,18.30796948432331,19.54052319211752,20.789552952117003,22.056656160882508,22.379921439835474,23.750606458198796,24.115226084332118,0.0
1277,4.351564138748057,4.107406202991663,2.890477014382202,3.414481347161271,3.167676243675073,2.478048294862523,3.3726983071602397,3.539274129115761,4.830536862227938,5.441927873471968,6.841054123737556,7.551410818096584,8.957692480599578,9.75063438645371,11.160889863817939,12.130656113000219,13.494581917145036,14.61347841112632,15.931112630978175,17.1275185158577,18.34561219018117,19.605897495811924,20.864950984042604,21.12069450113652,22.49101555615032,22.805714226502893,0.0
1278,4.354968356834518,4.04460166883068,2.7812929728831883,3.2297135310754754,2.9473281021777034,2.243687007042315,3.181544999058786,3.397190256923703,4.7193644614453065,5.370528687489307,6.780413792399045,7.51816857840063,8.930344386418568,9.742860107295156,11.154450323144378,12.137868059868753,13.49859022925598,14.626555572301408,15.94012732433149,17.143014363294878,18.355545315498418,19.61964811327865,20.87358903538111,21.128979470330464,22.495202882043323,22.809578972544916,0.0
1279,4.341374496203603,3.960547824486583,2.6515438419638,3.0172907205044894,2.7035388881885822,2.0040475116361858,3.004196170150886,3.2912420632983688,4.6445553972036455,5.34334490907508,6.7616294218802,7.5306156838613045,8.947287473219658,9.78146449620859,11.193191100784302,12.191354597269333,13.547629836670593,14.685257770065132,15.993722014047686,17.203495000757606,18.40940178854789,19.677578699057783,20.925520513107912,21.17919685658418,22.540545847532893,22.853324242694207,0.0
1280,4.284628085570927,3.9861208209573693,2.7536785467430187,3.2298583980513236,3.002759204323486,2.2972076674334474,3.268696450564445,3.455344848392613,4.78715578648575,5.411496242154035,6.828837964864098,7.544421996360514,8.960099137069411,9.75513486008324,11.171087426086793,12.14201980691595,13.509866019454467,14.629487655902416,15.949876916894892,17.14658636370958,18.366950663963845,19.626591906605572,20.886676007392797,21.156577905919537,22.526986266557714,22.853003404577272,0.0
1281,4.322241185069769,4.163745281637207,3.0126716418206776,3.6318626541113095,3.4393987533059,2.789424829316185,3.648569635697494,3.7783177363559792,5.030852954202649,5.600854343693228,6.982889660574707,7.662356062208823,9.058878641855458,9.828677961465887,11.235411830016812,12.18843434632812,13.554836992207905,14.662376443588425,15.983941487161012,17.172183072979074,18.39622166949932,19.651718776253915,20.916380734021516,21.17056572175671,22.545295592201754,22.85853149188282,0.0
1282,4.315865611380588,4.206958284083731,3.0918473132738113,3.7611810459102615,3.5898358688825414,3.017635265320826,3.8429793626684794,4.005989895003219,5.221755510060715,5.800627124668885,7.158916087144947,7.8438411795002185,9.22704772625402,10.00010605237206,11.39756481565016,12.35178356708732,13.710713715634801,14.818538776113364,16.134451185707654,17.32296759190869,18.541941157739885,19.79837963753341,21.059671486701724,21.296291485769423,22.668745315572288,22.96721944359293,0.0
1283,4.263559639728762,4.198991181690912,3.1305203427928863,3.8496865880379616,3.7215879864816643,3.2214147674298905,4.043230361902105,4.2362045748887756,5.431760433674845,6.015731326371941,7.358576762748886,8.043911099070144,9.41780115630509,10.189334291357222,11.580552925809815,12.532354462476903,13.887175345272832,14.992821246852735,16.30601346844442,17.492905578302917,18.70993336764978,19.965742079128198,21.22592747472703,21.452920010070446,22.82446701188621,23.11447763008124,0.0
1284,4.188317973944507,4.164348184357805,3.147268882110416,3.9138768920682394,3.837121320226559,3.4097957715656166,4.240801712320225,4.4673665562372165,5.651304402092929,6.243217157621138,7.574682229171763,8.261558467324562,9.628147917559739,10.398469200059198,11.784630362775511,12.734069640741163,14.085633893583063,15.189090520737123,16.500188036517002,17.685395156872183,18.901027452258738,20.156046532813832,21.415443885941706,21.63501536537221,23.005749641039714,23.288980805118488,0.0
1285,4.113376849906354,4.112510024863775,3.1367636400989216,3.933682662269928,3.9008950769116275,3.5476574621267805,4.3917339806303906,4.6622780165052715,5.8412178406291355,6.451736415124247,7.775074389506644,8.471843695278622,9.833203017596416,10.608657050609166,11.990386639195748,12.94204641366545,14.289431752325806,15.393813163627446,16.70155044202535,17.887332672817674,19.099753597348023,20.355394094909936,21.61235973013452,21.823593392052988,23.192224123015688,23.46789565596382,0.0
